,Rok,Miesiąc,avg_temp,max_temp,min_temp
0,1991,12,-1.9103161929096155,0.8115138933248132,-4.818189076972194
1,1969,4,6.058538461538442,11.257128205128183,1.3631794871794907
2,1988,6,15.62061403508776,20.441526315789392,10.872140350877222
3,1989,9,13.77378238341965,19.304006908462767,9.07504317789296
4,1990,11,4.463031914893617,6.921223404255309,2.120797872340416
5,1961,2,1.5013941940412532,4.3048128342246095,-1.0990068754774642
6,1953,7,18.909181141439177,24.48663594470041,13.230733782346697
7,2019,5,11.689985556090512,16.611458834857913,7.032354357246018
8,1975,5,13.35659392789375,18.87172675521821,8.377822580645198
9,2002,12,-5.426659729448475,-1.938439125910517,-8.364328824141495
10,2019,9,13.184242424242427,19.25651515151509,8.639545454545425
11,1963,10,8.055687606112071,12.016876061120557,4.598013582342952
12,1985,11,0.22952606635071054,2.941682464454987,-2.271919431279616
13,2004,1,-5.143065989847714,-1.9317969543147286,-8.089563451776606
14,2007,5,14.274990043807202,20.501035444046163,8.130306650736804
15,2014,11,5.026013071895415,8.3345969498911,2.56328976034859
16,2003,6,17.540726495726553,23.512094017093993,11.196709401709503
17,1964,4,7.28498245614036,12.159438596491256,2.5971754385964916
18,1983,2,-2.889564336372845,0.19308510638297938,-6.052228976697074
19,1979,1,-5.660849385008121,-2.86778834996519,-9.060269203991615
20,2011,1,-1.2500612494895909,1.6989791751735344,-3.801224989791762
21,1982,12,0.9102031394275156,3.212834718374897,-1.307663896583559
22,1955,1,-3.0744263385433985,-0.42623877618889333,-6.212969737279687
23,2005,1,-0.26688444262964583,2.6337484687627497,-2.765700285830977
24,2006,4,7.812832131822884,13.455571575695304,3.057651905252303
25,2008,5,12.559996017522892,18.31172839506177,6.679669454400656
26,1999,6,16.33020202020198,21.41212121212125,11.423838383838442
27,1981,1,-3.8262124971802494,-0.8833070155650857,-6.991360252650571
28,1952,12,-1.6525089605734744,0.32863799283154155,-4.252078853046588
29,1990,7,16.460305602716517,21.769269949066125,11.122054329371892
30,1961,10,10.409540877282828,15.261375661375725,5.920925072537982
31,1955,8,17.97310730743909,23.50641869651089,12.691869651086233
32,1953,3,2.604566872055093,7.387749184487137,-1.8963030083363586
33,2014,5,12.715286624203836,18.155064721594393,7.414279843846319
34,1994,4,8.078334202747337,13.257033559381057,3.150269518344624
35,1966,4,8.203974358974373,13.343282051282127,3.35948717948717
36,1974,9,12.981237373737363,18.84674242424232,8.417146464646459
37,1960,4,5.897150997150992,10.714957264957238,1.4234472934472904
38,1984,11,2.5710489510489514,6.39207459207459,-0.4328205128205124
39,1971,1,-3.1019754938734696,0.3907226806701684,-6.787146786696686
40,1961,3,4.993341383474209,8.951837157150257,1.4658789028808061
41,1961,7,15.73394777265747,20.82227342549921,10.764038231780164
42,1998,3,1.0856698425043756,5.563095469570294,-2.51893836282327
43,1981,8,15.993322806226047,21.075953079178966,11.247687796074977
44,1958,5,14.050813344361739,18.974193548387095,8.40918114143921
45,1963,3,-1.1006960950763998,2.9551273344652067,-5.342903225806455
46,1962,7,15.25595925297122,20.2475551782683,10.114193548387105
47,1990,10,8.784420041180518,14.468908716540883,4.276235415236803
48,1964,8,15.480458404074732,20.79263157894739,10.795653650254712
49,1980,8,15.705674593830953,20.543866258535456,11.53381210266076
50,1960,10,8.793327819134266,12.501571546732844,5.406038047973532
51,1956,2,-11.426640219713136,-6.990265486725641,-16.404668904485856
52,2006,8,16.504420549581784,21.411051373954496,12.312743926722442
53,2006,6,16.428209876543246,22.09158436213987,10.311872427983548
54,1962,1,-0.18967400580303742,2.258354668032093,-2.782164191841622
55,1984,12,-1.527746447101282,0.818768328445747,-3.7618768328445733
56,1972,5,12.728515144053194,17.733440039399113,7.628662890913579
57,1954,6,17.639764621968606,22.795506419400812,11.835877318116951
58,1953,4,8.297222222222222,13.951333333333347,2.1117407407407405
